,index,Unnamed: 0,url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place,Fiction,Fantasy,Classics,Young Adult,Novels,Literature,Romance,Historical,Historical Fiction,Audiobook,Adult,Adventure,Contemporary,Science Fiction,Childrens,Mystery,Cultural,Academic,Paranormal,School,Science Fiction Fantasy,Adult Fiction,Magic,European Literature,Literary Fiction,Urban Fantasy,Drama,Middle Grade,American,Thriller,Supernatural,Dystopia,Horror,Philosophy,Classic Literature,Humor,Teen,Paranormal Romance,Nonfiction,Vampires,Crime,Realistic Fiction,Chick Lit,Womens Fiction,20th Century,British Literature,Young Adult Fantasy,War,Poetry,High Fantasy,MINMAX/norm Average Rating,MEAN/norm Average Rating
858,860,860,https://www.goodreads.com/book/show/162898.A_Connecticut_Yankee_in_King_Arthur_s_Court,162898.0,A Connecticut Yankee in King Arthur's Court,Mark Twain,8399,128,3.77,3206,98400,480,1889.0,False,"Classics, Fiction, Fantasy, Historical, Historical Fiction, Humor, Science Fiction, Time Travel, Literature, Adventure, Science Fiction, Mythology, Arthurian",nan,0,"United Kingdom, Hartford, Connecticut, Connecticut, England",True,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.641304347826087,4.491311618438274
859,861,861,https://www.goodreads.com/book/show/9566.Still_Life_with_Woodpecker,9566.0,Still Life with Woodpecker,Tom Robbins,8397,113,4.02,2865,76504,288,1980.0,False,"Fiction, Humor, Literature, Novels, Contemporary, Magical Realism, Classics, Literary Fiction, Literature, American, Fantasy",nan,0,"Hawaii, Seattle, Washington",True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.456521739130434,5.30652900974262
860,862,862,https://www.goodreads.com/book/show/368916.84_Charing_Cross_Road,368916.0,"84, Charing Cross Road",Helene Hanff,8394,125,4.14,7838,54068,97,1970.0,False,"Nonfiction, Writing, Books About Books, Autobiography, Memoir, Classics, Biography, European Literature, British Literature, Biography Memoir, History, Adult, Historical",nan,0,nan,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7.8478260869565215,5.697833357568708
861,863,863,https://www.goodreads.com/book/show/12395.Journey_to_the_End_of_the_Night,12395.0,Journey to the End of the Night,Louis-Ferdinand Céline,8371,97,4.22,2057,33563,453,1932.0,True,"Fiction, Classics, Cultural, France, European Literature, French Literature, Literature, Novels, Philosophy, Literature, 20th Century, War, Roman","Prix Renaudot (1932), Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ Nominee for Γαλλόφωνη Λογοτεχνία (2008)",2,"France, Africa, United States of America",True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,8.108695652173912,5.9587029227861
862,864,864,https://www.goodreads.com/book/show/17788401-ugly-love,17788401.0,Ugly Love,Colleen Hoover,8309,95,4.25,21078,196383,337,2014.0,False,"Romance, New Adult, Contemporary, Romance, Contemporary Romance, Fiction, Adult, Womens Fiction, Chick Lit, Young Adult, Audiobook, Drama",Goodreads Choice Award Nominee for Romance (2014),1,"San Francisco, California",True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8.206521739130434,6.056529009742622
863,865,865,https://www.goodreads.com/book/show/27774758-an-ember-in-the-ashes,27774758.0,An Ember in the Ashes,Sabaa Tahir,8307,94,4.26,25407,207791,446,2015.0,True,"Fantasy, Young Adult, Romance, Fiction, Young Adult, Young Adult Fantasy, Science Fiction, Dystopia, Fantasy, High Fantasy, Audiobook, Adventure, Fantasy, Magic","Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2017), Rhode Island Teen Book Award Nominee (2017), Evergreen Teen Book Award Nominee (2018), Milwaukee County Teen Book Award Nominee (2016), Dioraphte Jongerenliteratuurprijs Nominee for Vertaald boek (2016), Lincoln Award Nominee (2018), David Gemmell Morningstar Award Nominee for Best Fantasy Newcomer (2016), Goodreads Choice Award Nominee for Debut Goodreads Author, and for Young Adult Fantasy & Science Fiction (2015), The Magnolia Award Nominee for 9-12 (2018), Prix Elbakin.net for Meilleur roman fantasy traduit Jeunesse (2016), Missouri Gateway Readers Award Nominee (2017), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2015)",13,nan,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.23913043478261,6.089137705394795
864,866,866,https://www.goodreads.com/book/show/11991.The_Fall,11991.0,The Fall,Albert Camus,8306,108,4.02,3428,79390,147,1956.0,False,"Fiction, Philosophy, Classics, Cultural, France, Literature, European Literature, French Literature, Novels, Literature, 20th Century, Literary Fiction, Nobel Prize",nan,0,"Amsterdam, Paris",True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7.456521739130434,5.30652900974262
865,867,867,https://www.goodreads.com/book/show/6567017-will-grayson-will-grayson,6567017.0,"Will Grayson, Will Grayson",John Green,8295,99,3.76,18614,350042,310,2010.0,True,"Young Adult, Contemporary, LGBT, Fiction, Romance, Realistic Fiction, GLBT, Queer, Young Adult, Teen, Young Adult, Coming Of Age, Humor","Stonewall Book Award Nominee for Children’s and Young Adult Literature (2011), Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Novel (2010), Odyssey Award Nominee (2011), Milwaukee County Teen Book Award (2011), Children's Choice Book Award for Teen Choice Book of the Year (2011), The Inky Awards Nominee for Silver Inky (2010), Lincoln Award Nominee (2013), Goodreads Choice Award Nominee for Young Adult Fiction (2010), The Inky Awards Shortlist for Silver Inky (2010)",9,Illinois,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,6.608695652173913,4.458702922786099
866,868,868,https://www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy,321552.0,The Agony and the Ecstasy,Irving Stone,8281,118,4.06,2017,83427,776,1958.0,False,"Historical, Historical Fiction, Fiction, Art, Classics, Cultural, Italy, Historical, Art, Art History, Literature, Biography Memoir, Novels",California Book Award for Fiction (Silver) (1961),1,"Italy, Florence, Rome",True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.58695652173913,5.4369637923513165
867,869,869,https://www.goodreads.com/book/show/40496.How_Green_Was_My_Valley,40496.0,How Green Was My Valley,Richard Llewellyn,8271,120,4.18,1436,15082,448,1939.0,False,"Classics, Fiction, Historical, Historical Fiction, Historical, Literature, European Literature, British Literature, Young Adult, Coming Of Age, Novels, Classics, Modern Classics, Literature, 20th Century",National Book Award for Fiction (1940),1,Wales,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,7.978260869565217,5.8282681401774035
868,870,870,https://www.goodreads.com/book/show/9014.The_Long_Walk,9014.0,The Long Walk,Richard Bachman,8270,105,4.08,7788,135992,370,1979.0,False,"Horror, Fiction, Science Fiction, Dystopia, Thriller, Science Fiction, Fantasy, Suspense, Audiobook, Adult, Novels",nan,0,Maine,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6521739130434785,5.502181183655666
869,871,871,https://www.goodreads.com/book/show/44652.Fablehaven,44652.0,Fablehaven,Brandon Mull,8253,106,4.09,10173,142094,351,2006.0,True,"Fantasy, Young Adult, Childrens, Middle Grade, Fiction, Childrens, Adventure, Fantasy, Magic, Childrens, Juvenile, Young Adult, Young Adult Fantasy, Science Fiction Fantasy","Utah Best of State for Literary Arts - Fiction (2010), Rebecca Caudill Young Readers' Book Award Nominee (2011)",2,Connecticut,True,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.684782608695652,5.534789879307839
870,872,872,https://www.goodreads.com/book/show/3099787-night-world-no-1,3099787.0,"Night World, No. 1",L.J. Smith,8250,106,4.05,2153,61898,729,2008.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Supernatural, Paranormal, Witches, Romance, Paranormal Romance, Fiction, Fantasy, Magic",nan,0,nan,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,7.554347826086957,5.404355096699143
871,873,873,https://www.goodreads.com/book/show/5168.Where_the_Heart_Is,5168.0,Where the Heart Is,Billie Letts,8246,129,4.02,3782,241640,376,1995.0,False,"Fiction, Womens Fiction, Chick Lit, Romance, Contemporary, Adult Fiction, Adult, Drama, Realistic Fiction, Young Adult, Novels",Eliot Rosewater Indiana High School Book Award (2000),1,nan,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,7.456521739130434,5.30652900974262
872,874,874,https://www.goodreads.com/book/show/497199.Factotum,497199.0,Factotum,Charles Bukowski,8228,96,3.94,1952,64391,208,1975.0,False,"Fiction, Classics, Thriller, Mystery, Novels, Literature, Dark, Contemporary, Literature, American, Drama",nan,0,"New Orleans, Louisiana, Los Angeles, California, New York City, New York, Philadelphia, Pennsylvania, St. Louis, Miami, Florida, Miami Beach, Florida",True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.195652173913044,5.0456594445252305
873,875,875,https://www.goodreads.com/book/show/9791.A_Walk_in_the_Woods,9791.0,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,8215,115,4.05,18759,358793,397,1998.0,True,"Nonfiction, Travel, Humor, Autobiography, Memoir, Environment, Nature, Adventure, Audiobook, Biography, Nature, Outdoors, History",nan,0,"United States of America, Appalachian Trail, North Carolina",False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.554347826086957,5.404355096699143
874,876,876,https://www.goodreads.com/book/show/1371.The_Iliad,1371.0,The Iliad,Homer,8183,110,3.88,7826,368426,683,-800.0,False,"Classics, Poetry, Fiction, Fantasy, Mythology, Literature, Fantasy, Historical, Historical Fiction, Academic, School, War, Epic",nan,0,Troy,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,7.0,4.850007270612187
875,877,877,https://www.goodreads.com/book/show/10916.The_Pact,10916.0,The Pact,Jodi Picoult,8171,109,4.01,10382,279636,512,1998.0,False,"Fiction, Romance, Contemporary, Womens Fiction, Chick Lit, Drama, Adult Fiction, Mystery, Adult, Young Adult, Realistic Fiction",nan,0,nan,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,7.423913043478261,5.273920314090447
876,878,878,https://www.goodreads.com/book/show/11918.Bitten,11918.0,Bitten,Kelley Armstrong,8151,102,4.01,4600,96771,436,2001.0,True,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Romance, Shapeshifters, Werewolves, Romance, Paranormal Romance, Fiction, Fantasy, Supernatural, Adult, Paranormal, Shapeshifters",nan,0,"Ontario, New York State",True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.423913043478261,5.273920314090447
